time_s,host_id,vm_id,cpu_util,power_w,temp_c,label
260.6,0,0,0.250,603.64,48.6,1
260.6,1,1,0.250,601.39,46.3,1
260.6,2,2,0.250,603.33,48.3,1
260.6,0,3,0.250,601.38,47.2,1
260.6,1,4,0.250,602.32,47.1,1
260.6,2,5,0.250,601.93,49.1,1
260.7,0,0,0.250,603.64,48.6,1
260.7,1,1,0.250,601.39,46.3,1
260.7,2,2,0.250,603.33,48.3,1
260.7,0,3,0.250,601.38,47.2,1
260.7,1,4,0.250,602.32,47.1,1
260.7,2,5,0.250,601.93,49.1,1
260.8,0,0,0.250,603.64,48.6,1
260.8,1,1,0.250,601.39,46.3,1
260.8,2,2,0.250,603.33,48.3,1
260.8,0,3,0.250,601.38,47.2,1
260.8,1,4,0.250,602.32,47.1,1
260.8,2,5,0.250,601.93,49.1,1
260.9,0,0,0.250,603.64,48.6,1
260.9,1,1,0.250,601.39,46.3,1
260.9,2,2,0.250,603.33,48.3,1
260.9,0,3,0.250,601.38,47.2,1
260.9,1,4,0.250,602.32,47.1,1
260.9,2,5,0.250,601.93,49.1,1
261.0,0,0,0.250,603.64,48.6,1
261.0,1,1,0.250,601.39,46.3,1
261.0,2,2,0.250,603.33,48.3,1
261.0,0,3,0.250,601.38,47.2,1
261.0,1,4,0.250,602.32,47.1,1
261.0,2,5,0.250,601.93,49.1,1
261.1,0,0,0.250,603.64,48.6,1
261.1,1,1,0.250,601.39,46.3,1
261.1,2,2,0.250,603.33,48.3,1
261.1,0,3,0.250,601.38,47.2,1
261.1,1,4,0.250,602.32,47.1,1
261.1,2,5,0.250,601.93,49.1,1
261.2,0,0,0.250,603.64,48.6,1
261.2,1,1,0.250,601.39,46.3,1
261.2,2,2,0.250,603.33,48.3,1
261.2,0,3,0.250,601.38,47.2,1
261.2,1,4,0.250,602.32,47.1,1
261.2,2,5,0.250,601.93,49.1,1
261.3,0,0,0.250,603.64,48.6,1
261.3,1,1,0.250,601.39,46.3,1
261.3,2,2,0.250,603.33,48.3,1
261.3,0,3,0.250,601.38,47.2,1
261.3,1,4,0.250,602.32,47.1,1
261.3,2,5,0.250,601.93,49.1,1
261.4,0,0,0.250,603.64,48.6,1
261.4,1,1,0.250,601.39,46.3,1
261.4,2,2,0.250,603.33,48.3,1
261.4,0,3,0.250,601.38,47.2,1
261.4,1,4,0.250,602.32,47.1,1
261.4,2,5,0.250,601.93,49.1,1
261.5,0,0,0.250,603.64,48.6,1
261.5,1,1,0.250,601.39,46.3,1
261.5,2,2,0.250,603.33,48.3,1
261.5,0,3,0.250,601.38,47.2,1
261.5,1,4,0.250,602.32,47.1,1
261.5,2,5,0.250,601.93,49.1,1
261.6,0,0,0.250,603.64,48.6,1
261.6,1,1,0.250,601.39,46.3,1
261.6,2,2,0.250,603.33,48.3,1
261.6,0,3,0.250,601.38,47.2,1
261.6,1,4,0.250,602.32,47.1,1
261.6,2,5,0.250,601.93,49.1,1
261.7,0,0,0.250,603.64,48.6,1
261.7,1,1,0.250,601.39,46.3,1
261.7,2,2,0.250,603.33,48.3,1
261.7,0,3,0.250,601.38,47.2,1
261.7,1,4,0.250,602.32,47.1,1
261.7,2,5,0.250,601.93,49.1,1
261.8,0,0,0.250,603.64,48.6,1
261.8,1,1,0.250,601.39,46.3,1
261.8,2,2,0.250,603.33,48.3,1
261.8,0,3,0.250,601.38,47.2,1
261.8,1,4,0.250,602.32,47.1,1
261.8,2,5,0.250,601.93,49.1,1
261.9,0,0,0.250,603.64,48.6,1
261.9,1,1,0.250,601.39,46.3,1
261.9,2,2,0.250,603.33,48.3,1
261.9,0,3,0.250,601.38,47.2,1
261.9,1,4,0.250,602.32,47.1,1
261.9,2,5,0.250,601.93,49.1,1
262.0,0,0,0.250,603.64,48.6,1
262.0,1,1,0.250,601.39,46.3,1
262.0,2,2,0.250,603.33,48.3,1
262.0,0,3,0.250,601.38,47.2,1
262.0,1,4,0.250,602.32,47.1,1
262.0,2,5,0.250,601.93,49.1,1
262.1,0,0,0.250,603.64,48.6,1
262.1,1,1,0.250,601.39,46.3,1
262.1,2,2,0.250,603.33,48.3,1
262.1,0,3,0.250,601.38,47.2,1
262.1,1,4,0.250,602.32,47.1,1
262.1,2,5,0.250,601.93,49.1,1
262.2,0,0,0.250,603.64,48.6,1
262.2,1,1,0.250,601.39,46.3,1
262.2,2,2,0.250,603.33,48.3,1
262.2,0,3,0.250,601.38,47.2,1
262.2,1,4,0.250,602.32,47.1,1
262.2,2,5,0.250,601.93,49.1,1
262.3,0,0,0.250,603.64,48.6,1
262.3,1,1,0.250,601.39,46.3,1
262.3,2,2,0.250,603.33,48.3,1
262.3,0,3,0.250,601.38,47.2,1
262.3,1,4,0.250,602.32,47.1,1
262.3,2,5,0.250,601.93,49.1,1
262.4,0,0,0.250,603.64,48.6,1
262.4,1,1,0.250,601.39,46.3,1
262.4,2,2,0.250,603.33,48.3,1
262.4,0,3,0.250,601.38,47.2,1
262.4,1,4,0.250,602.32,47.1,1
262.4,2,5,0.250,601.93,49.1,1
262.5,0,0,0.250,603.64,48.6,1
262.5,1,1,0.250,601.39,46.3,1
262.5,2,2,0.250,603.33,48.3,1
262.5,0,3,0.250,601.38,47.2,1
262.5,1,4,0.250,602.32,47.1,1
262.5,2,5,0.250,601.93,49.1,1
262.6,0,0,0.250,603.64,48.6,1
262.6,1,1,0.250,601.39,46.3,1
262.6,2,2,0.250,603.33,48.3,1
262.6,0,3,0.250,601.38,47.2,1
262.6,1,4,0.250,602.32,47.1,1
262.6,2,5,0.250,601.93,49.1,1
262.7,0,0,0.250,603.64,48.6,1
262.7,1,1,0.250,601.39,46.3,1
262.7,2,2,0.250,603.33,48.3,1
262.7,0,3,0.250,601.38,47.2,1
262.7,1,4,0.250,602.32,47.1,1
262.7,2,5,0.250,601.93,49.1,1
262.8,0,0,0.250,603.64,48.6,1
262.8,1,1,0.250,601.39,46.3,1
262.8,2,2,0.250,603.33,48.3,1
262.8,0,3,0.250,601.38,47.2,1
262.8,1,4,0.250,602.32,47.1,1
262.8,2,5,0.250,601.93,49.1,1
262.9,0,0,0.250,603.64,48.6,1
262.9,1,1,0.250,601.39,46.3,1
262.9,2,2,0.250,603.33,48.3,1
262.9,0,3,0.250,601.38,47.2,1
262.9,1,4,0.250,602.32,47.1,1
262.9,2,5,0.250,601.93,49.1,1
263.0,0,0,0.250,603.64,48.6,1
263.0,1,1,0.250,601.39,46.3,1
263.0,2,2,0.250,603.33,48.3,1
263.0,0,3,0.250,601.38,47.2,1
263.0,1,4,0.250,602.32,47.1,1
263.0,2,5,0.250,601.93,49.1,1
263.1,0,0,0.250,603.64,48.6,1
263.1,1,1,0.250,601.39,46.3,1
263.1,2,2,0.250,603.33,48.3,1
263.1,0,3,0.250,601.38,47.2,1
263.1,1,4,0.250,602.32,47.1,1
263.1,2,5,0.250,601.93,49.1,1
263.2,0,0,0.250,603.64,48.6,1
263.2,1,1,0.250,601.39,46.3,1
263.2,2,2,0.250,603.33,48.3,1
263.2,0,3,0.250,601.38,47.2,1
263.2,1,4,0.250,602.32,47.1,1
263.2,2,5,0.250,601.93,49.1,1
263.3,0,0,0.250,603.64,48.6,1
263.3,1,1,0.250,601.39,46.3,1
263.3,2,2,0.250,603.33,48.3,1
263.3,0,3,0.250,601.38,47.2,1
263.3,1,4,0.250,602.32,47.1,1
263.3,2,5,0.250,601.93,49.1,1
263.4,0,0,0.250,603.64,48.6,1
263.4,1,1,0.250,601.39,46.3,1
263.4,2,2,0.250,603.33,48.3,1
263.4,0,3,0.250,601.38,47.2,1
263.4,1,4,0.250,602.32,47.1,1
263.4,2,5,0.250,601.93,49.1,1
263.5,0,0,0.250,603.64,48.6,1
263.5,1,1,0.250,601.39,46.3,1
263.5,2,2,0.250,603.33,48.3,1
263.5,0,3,0.250,601.38,47.2,1
263.5,1,4,0.250,602.32,47.1,1
263.5,2,5,0.250,601.93,49.1,1
263.6,0,0,0.250,603.64,48.6,1
263.6,1,1,0.250,601.39,46.3,1
263.6,2,2,0.250,603.33,48.3,1
263.6,0,3,0.250,601.38,47.2,1
263.6,1,4,0.250,602.32,47.1,1
263.6,2,5,0.250,601.93,49.1,1
263.7,0,0,0.250,603.64,48.6,1
263.7,1,1,0.250,601.39,46.3,1
263.7,2,2,0.250,603.33,48.3,1
263.7,0,3,0.250,601.38,47.2,1
263.7,1,4,0.250,602.32,47.1,1
263.7,2,5,0.250,601.93,49.1,1
263.8,0,0,0.250,603.64,48.6,1
263.8,1,1,0.250,601.39,46.3,1
263.8,2,2,0.250,603.33,48.3,1
263.8,0,3,0.250,601.38,47.2,1
263.8,1,4,0.250,602.32,47.1,1
263.8,2,5,0.250,601.93,49.1,1
263.9,0,0,0.250,603.64,48.6,1
263.9,1,1,0.250,601.39,46.3,1
263.9,2,2,0.250,603.33,48.3,1
263.9,0,3,0.250,601.38,47.2,1
263.9,1,4,0.250,602.32,47.1,1
263.9,2,5,0.250,601.93,49.1,1
264.0,0,0,0.250,603.64,48.6,1
264.0,1,1,0.250,601.39,46.3,1
264.0,2,2,0.250,603.33,48.3,1
264.0,0,3,0.250,601.38,47.2,1
264.0,1,4,0.250,602.32,47.1,1
264.0,2,5,0.250,601.93,49.1,1
264.1,0,0,0.250,603.64,48.6,1
264.1,1,1,0.250,601.39,46.3,1
264.1,2,2,0.250,603.33,48.3,1
264.1,0,3,0.250,601.38,47.2,1
264.1,1,4,0.250,602.32,47.1,1
264.1,2,5,0.250,601.93,49.1,1
264.2,0,0,0.250,603.64,48.6,1
264.2,1,1,0.250,601.39,46.3,1
264.2,2,2,0.250,603.33,48.3,1
264.2,0,3,0.250,601.38,47.2,1
264.2,1,4,0.250,602.32,47.1,1
264.2,2,5,0.250,601.93,49.1,1
264.3,0,0,0.250,603.64,48.6,1
264.3,1,1,0.250,601.39,46.3,1
264.3,2,2,0.250,603.33,48.3,1
264.3,0,3,0.250,601.38,47.2,1
264.3,1,4,0.250,602.32,47.1,1
264.3,2,5,0.250,601.93,49.1,1
264.4,0,0,0.250,603.64,48.6,1
264.4,1,1,0.250,601.39,46.3,1
264.4,2,2,0.250,603.33,48.3,1
264.4,0,3,0.250,601.38,47.2,1
264.4,1,4,0.250,602.32,47.1,1
264.4,2,5,0.250,601.93,49.1,1
264.5,0,0,0.250,603.64,48.6,1
264.5,1,1,0.250,601.39,46.3,1
264.5,2,2,0.250,603.33,48.3,1
264.5,0,3,0.250,601.38,47.2,1
264.5,1,4,0.250,602.32,47.1,1
264.5,2,5,0.250,601.93,49.1,1
264.6,0,0,0.250,603.64,48.6,1
264.6,1,1,0.250,601.39,46.3,1
264.6,2,2,0.250,603.33,48.3,1
264.6,0,3,0.250,601.38,47.2,1
264.6,1,4,0.250,602.32,47.1,1
264.6,2,5,0.250,601.93,49.1,1
264.7,0,0,0.250,603.64,48.6,1
264.7,1,1,0.250,601.39,46.3,1
264.7,2,2,0.250,603.33,48.3,1
264.7,0,3,0.250,601.38,47.2,1
264.7,1,4,0.250,602.32,47.1,1
264.7,2,5,0.250,601.93,49.1,1
264.8,0,0,0.250,603.64,48.6,1
264.8,1,1,0.250,601.39,46.3,1
264.8,2,2,0.250,603.33,48.3,1
264.8,0,3,0.250,601.38,47.2,1
264.8,1,4,0.250,602.32,47.1,1
264.8,2,5,0.250,601.93,49.1,1
264.9,0,0,0.250,603.64,48.6,1
264.9,1,1,0.250,601.39,46.3,1
264.9,2,2,0.250,603.33,48.3,1
264.9,0,3,0.250,601.38,47.2,1
264.9,1,4,0.250,602.32,47.1,1
264.9,2,5,0.250,601.93,49.1,1
265.0,0,0,0.250,603.64,48.6,1
265.0,1,1,0.250,601.39,46.3,1
265.0,2,2,0.250,603.33,48.3,1
265.0,0,3,0.250,601.38,47.2,1
265.0,1,4,0.250,602.32,47.1,1
265.0,2,5,0.250,601.93,49.1,1
265.1,0,0,0.250,603.64,48.6,1
265.1,1,1,0.250,601.39,46.3,1
265.1,2,2,0.250,603.33,48.3,1
265.1,0,3,0.250,601.38,47.2,1
265.1,1,4,0.250,602.32,47.1,1
265.1,2,5,0.250,601.93,49.1,1
265.2,0,0,0.250,603.64,48.6,1
265.2,1,1,0.250,601.39,46.3,1
265.2,2,2,0.250,603.33,48.3,1
265.2,0,3,0.250,601.38,47.2,1
265.2,1,4,0.250,602.32,47.1,1
265.2,2,5,0.250,601.93,49.1,1
265.3,0,0,0.250,603.64,48.6,1
265.3,1,1,0.250,601.39,46.3,1
265.3,2,2,0.250,603.33,48.3,1
265.3,0,3,0.250,601.38,47.2,1
265.3,1,4,0.250,602.32,47.1,1
265.3,2,5,0.250,601.93,49.1,1
265.4,0,0,0.250,603.64,48.6,1
265.4,1,1,0.250,601.39,46.3,1
265.4,2,2,0.250,603.33,48.3,1
265.4,0,3,0.250,601.38,47.2,1
265.4,1,4,0.250,602.32,47.1,1
265.4,2,5,0.250,601.93,49.1,1
265.5,0,0,0.250,603.64,48.6,1
265.5,1,1,0.250,601.39,46.3,1
265.5,2,2,0.250,603.33,48.3,1
265.5,0,3,0.250,601.38,47.2,1
265.5,1,4,0.250,602.32,47.1,1
265.5,2,5,0.250,601.93,49.1,1
265.6,0,0,0.250,603.64,48.6,1
265.6,1,1,0.250,601.39,46.3,1
265.6,2,2,0.250,603.33,48.3,1
265.6,0,3,0.250,601.38,47.2,1
265.6,1,4,0.250,602.32,47.1,1
265.6,2,5,0.250,601.93,49.1,1
265.7,0,0,0.250,603.64,48.6,1
265.7,1,1,0.250,601.39,46.3,1
265.7,2,2,0.250,603.33,48.3,1
265.7,0,3,0.250,601.38,47.2,1
265.7,1,4,0.250,602.32,47.1,1
265.7,2,5,0.250,601.93,49.1,1
265.8,0,0,0.250,603.64,48.6,1
265.8,1,1,0.250,601.39,46.3,1
265.8,2,2,0.250,603.33,48.3,1
265.8,0,3,0.250,601.38,47.2,1
265.8,1,4,0.250,602.32,47.1,1
265.8,2,5,0.250,601.93,49.1,1
265.9,0,0,0.250,603.64,48.6,1
265.9,1,1,0.250,601.39,46.3,1
265.9,2,2,0.250,603.33,48.3,1
265.9,0,3,0.250,601.38,47.2,1
265.9,1,4,0.250,602.32,47.1,1
265.9,2,5,0.250,601.93,49.1,1
266.0,0,0,0.250,603.64,48.6,1
266.0,1,1,0.250,601.39,46.3,1
266.0,2,2,0.250,603.33,48.3,1
266.0,0,3,0.250,601.38,47.2,1
266.0,1,4,0.250,602.32,47.1,1
266.0,2,5,0.250,601.93,49.1,1
266.1,0,0,0.250,603.64,48.6,1
266.1,1,1,0.250,601.39,46.3,1
266.1,2,2,0.250,603.33,48.3,1
266.1,0,3,0.250,601.38,47.2,1
266.1,1,4,0.250,602.32,47.1,1
266.1,2,5,0.250,601.93,49.1,1
266.2,0,0,0.250,603.64,48.6,1
266.2,1,1,0.250,601.39,46.3,1
266.2,2,2,0.250,603.33,48.3,1
266.2,0,3,0.250,601.38,47.2,1
266.2,1,4,0.250,602.32,47.1,1
266.2,2,5,0.250,601.93,49.1,1
266.3,0,0,0.250,603.64,48.6,1
266.3,1,1,0.250,601.39,46.3,1
266.3,2,2,0.250,603.33,48.3,1
266.3,0,3,0.250,601.38,47.2,1
266.3,1,4,0.250,602.32,47.1,1
266.3,2,5,0.250,601.93,49.1,1
266.4,0,0,0.250,603.64,48.6,1
266.4,1,1,0.250,601.39,46.3,1
266.4,2,2,0.250,603.33,48.3,1
266.4,0,3,0.250,601.38,47.2,1
266.4,1,4,0.250,602.32,47.1,1
266.4,2,5,0.250,601.93,49.1,1
266.5,0,0,0.250,603.64,48.6,1
266.5,1,1,0.250,601.39,46.3,1
266.5,2,2,0.250,603.33,48.3,1
266.5,0,3,0.250,601.38,47.2,1
266.5,1,4,0.250,602.32,47.1,1
266.5,2,5,0.250,601.93,49.1,1
266.6,0,0,0.250,603.64,48.6,1
266.6,1,1,0.250,601.39,46.3,1
266.6,2,2,0.250,603.33,48.3,1
266.6,0,3,0.250,601.38,47.2,1
266.6,1,4,0.250,602.32,47.1,1
266.6,2,5,0.250,601.93,49.1,1
266.7,0,0,0.250,603.64,48.6,1
266.7,1,1,0.250,601.39,46.3,1
266.7,2,2,0.250,603.33,48.3,1
266.7,0,3,0.250,601.38,47.2,1
266.7,1,4,0.250,602.32,47.1,1
266.7,2,5,0.250,601.93,49.1,1
266.8,0,0,0.250,603.64,48.6,1
266.8,1,1,0.250,601.39,46.3,1
266.8,2,2,0.250,603.33,48.3,1
266.8,0,3,0.250,601.38,47.2,1
266.8,1,4,0.250,602.32,47.1,1
266.8,2,5,0.250,601.93,49.1,1
266.9,0,0,0.250,603.64,48.6,1
266.9,1,1,0.250,601.39,46.3,1
266.9,2,2,0.250,603.33,48.3,1
266.9,0,3,0.250,601.38,47.2,1
266.9,1,4,0.250,602.32,47.1,1
266.9,2,5,0.250,601.93,49.1,1
267.0,0,0,0.250,603.64,48.6,1
267.0,1,1,0.250,601.39,46.3,1
267.0,2,2,0.250,603.33,48.3,1
267.0,0,3,0.250,601.38,47.2,1
267.0,1,4,0.250,602.32,47.1,1
267.0,2,5,0.250,601.93,49.1,1
267.1,0,0,0.250,603.64,48.6,1
267.1,1,1,0.250,601.39,46.3,1
267.1,2,2,0.250,603.33,48.3,1
267.1,0,3,0.250,601.38,47.2,1
267.1,1,4,0.250,602.32,47.1,1
267.1,2,5,0.250,601.93,49.1,1
267.2,0,0,0.250,603.64,48.6,1
267.2,1,1,0.250,601.39,46.3,1
267.2,2,2,0.250,603.33,48.3,1
267.2,0,3,0.250,601.38,47.2,1
267.2,1,4,0.250,602.32,47.1,1
267.2,2,5,0.250,601.93,49.1,1
267.3,0,0,0.250,603.64,48.6,1
267.3,1,1,0.250,601.39,46.3,1
267.3,2,2,0.250,603.33,48.3,1
267.3,0,3,0.250,601.38,47.2,1
267.3,1,4,0.250,602.32,47.1,1
267.3,2,5,0.250,601.93,49.1,1
267.4,0,0,0.250,603.64,48.6,1
267.4,1,1,0.250,601.39,46.3,1
267.4,2,2,0.250,603.33,48.3,1
267.4,0,3,0.250,601.38,47.2,1
267.4,1,4,0.250,602.32,47.1,1
267.4,2,5,0.250,601.93,49.1,1
267.5,0,0,0.250,603.64,48.6,1
267.5,1,1,0.250,601.39,46.3,1
267.5,2,2,0.250,603.33,48.3,1
267.5,0,3,0.250,601.38,47.2,1
267.5,1,4,0.250,602.32,47.1,1
267.5,2,5,0.250,601.93,49.1,1
267.6,0,0,0.250,603.64,48.6,1
267.6,1,1,0.250,601.39,46.3,1
267.6,2,2,0.250,603.33,48.3,1
267.6,0,3,0.250,601.38,47.2,1
267.6,1,4,0.250,602.32,47.1,1
267.6,2,5,0.250,601.93,49.1,1
267.7,0,0,0.250,603.64,48.6,1
267.7,1,1,0.250,601.39,46.3,1
267.7,2,2,0.250,603.33,48.3,1
267.7,0,3,0.250,601.38,47.2,1
267.7,1,4,0.250,602.32,47.1,1
267.7,2,5,0.250,601.93,49.1,1
267.8,0,0,0.250,603.64,48.6,1
267.8,1,1,0.250,601.39,46.3,1
267.8,2,2,0.250,603.33,48.3,1
267.8,0,3,0.250,601.38,47.2,1
267.8,1,4,0.250,602.32,47.1,1
267.8,2,5,0.250,601.93,49.1,1
267.9,0,0,0.250,603.64,48.6,1
267.9,1,1,0.250,601.39,46.3,1
267.9,2,2,0.250,603.33,48.3,1
267.9,0,3,0.250,601.38,47.2,1
267.9,1,4,0.250,602.32,47.1,1
267.9,2,5,0.250,601.93,49.1,1
268.0,0,0,0.250,603.64,48.6,1
268.0,1,1,0.250,601.39,46.3,1
268.0,2,2,0.250,603.33,48.3,1
268.0,0,3,0.250,601.38,47.2,1
268.0,1,4,0.250,602.32,47.1,1
268.0,2,5,0.250,601.93,49.1,1
268.1,0,0,0.250,603.64,48.6,1
268.1,1,1,0.250,601.39,46.3,1
268.1,2,2,0.250,603.33,48.3,1
268.1,0,3,0.250,601.38,47.2,1
268.1,1,4,0.250,602.32,47.1,1
268.1,2,5,0.250,601.93,49.1,1
268.2,0,0,0.250,603.64,48.6,1
268.2,1,1,0.250,601.39,46.3,1
268.2,2,2,0.250,603.33,48.3,1
268.2,0,3,0.250,601.38,47.2,1
268.2,1,4,0.250,602.32,47.1,1
268.2,2,5,0.250,601.93,49.1,1
268.3,0,0,0.250,603.64,48.6,1
268.3,1,1,0.250,601.39,46.3,1
268.3,2,2,0.250,603.33,48.3,1
268.3,0,3,0.250,601.38,47.2,1
268.3,1,4,0.250,602.32,47.1,1
268.3,2,5,0.250,601.93,49.1,1
268.4,0,0,0.250,603.64,48.6,1
268.4,1,1,0.250,601.39,46.3,1
268.4,2,2,0.250,603.33,48.3,1
268.4,0,3,0.250,601.38,47.2,1
268.4,1,4,0.250,602.32,47.1,1
268.4,2,5,0.250,601.93,49.1,1
268.5,0,0,0.250,603.64,48.6,1
268.5,1,1,0.250,601.39,46.3,1
268.5,2,2,0.250,603.33,48.3,1
268.5,0,3,0.250,601.38,47.2,1
268.5,1,4,0.250,602.32,47.1,1
268.5,2,5,0.250,601.93,49.1,1
268.6,0,0,0.250,603.64,48.6,1
268.6,1,1,0.250,601.39,46.3,1
268.6,2,2,0.250,603.33,48.3,1
268.6,0,3,0.250,601.38,47.2,1
268.6,1,4,0.250,602.32,47.1,1
268.6,2,5,0.250,601.93,49.1,1
268.7,0,0,0.250,603.64,48.6,1
268.7,1,1,0.250,601.39,46.3,1
268.7,2,2,0.250,603.33,48.3,1
268.7,0,3,0.250,601.38,47.2,1
268.7,1,4,0.250,602.32,47.1,1
268.7,2,5,0.250,601.93,49.1,1
268.8,0,0,0.250,603.64,48.6,1
268.8,1,1,0.250,601.39,46.3,1
268.8,2,2,0.250,603.33,48.3,1
268.8,0,3,0.250,601.38,47.2,1
268.8,1,4,0.250,602.32,47.1,1
268.8,2,5,0.250,601.93,49.1,1
268.9,0,0,0.250,603.64,48.6,1
268.9,1,1,0.250,601.39,46.3,1
268.9,2,2,0.250,603.33,48.3,1
268.9,0,3,0.250,601.38,47.2,1
268.9,1,4,0.250,602.32,47.1,1
268.9,2,5,0.250,601.93,49.1,1
269.0,0,0,0.250,603.64,48.6,1
269.0,1,1,0.250,601.39,46.3,1
269.0,2,2,0.250,603.33,48.3,1
269.0,0,3,0.250,601.38,47.2,1
269.0,1,4,0.250,602.32,47.1,1
269.0,2,5,0.250,601.93,49.1,1
269.1,0,0,0.250,603.64,48.6,1
269.1,1,1,0.250,601.39,46.3,1
269.1,2,2,0.250,603.33,48.3,1
269.1,0,3,0.250,601.38,47.2,1
269.1,1,4,0.250,602.32,47.1,1
269.1,2,5,0.250,601.93,49.1,1
269.2,0,0,0.250,603.64,48.6,1
269.2,1,1,0.250,601.39,46.3,1
269.2,2,2,0.250,603.33,48.3,1
269.2,0,3,0.250,601.38,47.2,1
269.2,1,4,0.250,602.32,47.1,1
269.2,2,5,0.250,601.93,49.1,1
269.3,0,0,0.250,603.64,48.6,1
269.3,1,1,0.250,601.39,46.3,1
269.3,2,2,0.250,603.33,48.3,1
269.3,0,3,0.250,601.38,47.2,1
269.3,1,4,0.250,602.32,47.1,1
269.3,2,5,0.250,601.93,49.1,1
269.4,0,0,0.250,603.64,48.6,1
269.4,1,1,0.250,601.39,46.3,1
269.4,2,2,0.250,603.33,48.3,1
269.4,0,3,0.250,601.38,47.2,1
269.4,1,4,0.250,602.32,47.1,1
269.4,2,5,0.250,601.93,49.1,1
269.5,0,0,0.250,603.64,48.6,1
269.5,1,1,0.250,601.39,46.3,1
269.5,2,2,0.250,603.33,48.3,1
269.5,0,3,0.250,601.38,47.2,1
269.5,1,4,0.250,602.32,47.1,1
269.5,2,5,0.250,601.93,49.1,1
269.6,0,0,0.250,603.64,48.6,1
269.6,1,1,0.250,601.39,46.3,1
269.6,2,2,0.250,603.33,48.3,1
269.6,0,3,0.250,601.38,47.2,1
269.6,1,4,0.250,602.32,47.1,1
269.6,2,5,0.250,601.93,49.1,1
269.7,0,0,0.250,603.64,48.6,1
269.7,1,1,0.250,601.39,46.3,1
269.7,2,2,0.250,603.33,48.3,1
269.7,0,3,0.250,601.38,47.2,1
269.7,1,4,0.250,602.32,47.1,1
269.7,2,5,0.250,601.93,49.1,1
269.8,0,0,0.250,603.64,48.6,1
269.8,1,1,0.250,601.39,46.3,1
269.8,2,2,0.250,603.33,48.3,1
269.8,0,3,0.250,601.38,47.2,1
269.8,1,4,0.250,602.32,47.1,1
269.8,2,5,0.250,601.93,49.1,1
269.9,0,0,0.250,603.64,48.6,1
269.9,1,1,0.250,601.39,46.3,1
269.9,2,2,0.250,603.33,48.3,1
269.9,0,3,0.250,601.38,47.2,1
269.9,1,4,0.250,602.32,47.1,1
269.9,2,5,0.250,601.93,49.1,1
270.0,0,0,0.250,603.64,48.6,1
270.0,1,1,0.250,601.39,46.3,1
270.0,2,2,0.250,603.33,48.3,1
270.0,0,3,0.250,601.38,47.2,1
270.0,1,4,0.250,602.32,47.1,1
270.0,2,5,0.250,601.93,49.1,1
270.1,0,0,0.250,603.64,48.6,1
270.1,1,1,0.250,601.39,46.3,1
270.1,2,2,0.250,603.33,48.3,1
270.1,0,3,0.250,601.38,47.2,1
270.1,1,4,0.250,602.32,47.1,1
270.1,2,5,0.250,601.93,49.1,1
270.2,0,0,0.250,603.64,48.6,1
270.2,1,1,0.250,601.39,46.3,1
270.2,2,2,0.250,603.33,48.3,1
270.2,0,3,0.250,601.38,47.2,1
270.2,1,4,0.250,602.32,47.1,1
270.2,2,5,0.250,601.93,49.1,1
270.3,0,0,0.250,603.64,48.6,1
270.3,1,1,0.250,601.39,46.3,1
270.3,2,2,0.250,603.33,48.3,1
270.3,0,3,0.250,601.38,47.2,1
270.3,1,4,0.250,602.32,47.1,1
270.3,2,5,0.250,601.93,49.1,1
270.4,0,0,0.250,603.64,48.6,1
270.4,1,1,0.250,601.39,46.3,1
270.4,2,2,0.250,603.33,48.3,1
270.4,0,3,0.250,601.38,47.2,1
270.4,1,4,0.250,602.32,47.1,1
270.4,2,5,0.250,601.93,49.1,1
270.5,0,0,0.250,603.64,48.6,1
270.5,1,1,0.250,601.39,46.3,1
270.5,2,2,0.250,603.33,48.3,1
270.5,0,3,0.250,601.38,47.2,1
270.5,1,4,0.250,602.32,47.1,1
270.5,2,5,0.250,601.93,49.1,1
270.6,0,0,0.250,603.64,48.6,1
270.6,1,1,0.250,601.39,46.3,1
270.6,2,2,0.250,603.33,48.3,1
270.6,0,3,0.250,601.38,47.2,1
270.6,1,4,0.250,602.32,47.1,1
270.6,2,5,0.250,601.93,49.1,1
270.7,0,0,0.250,603.64,48.6,1
270.7,1,1,0.250,601.39,46.3,1
270.7,2,2,0.250,603.33,48.3,1
270.7,0,3,0.250,601.38,47.2,1
270.7,1,4,0.250,602.32,47.1,1
270.7,2,5,0.250,601.93,49.1,1
270.8,0,0,0.250,603.64,48.6,1
270.8,1,1,0.250,601.39,46.3,1
270.8,2,2,0.250,603.33,48.3,1
270.8,0,3,0.250,601.38,47.2,1
270.8,1,4,0.250,602.32,47.1,1
270.8,2,5,0.250,601.93,49.1,1
270.9,0,0,0.250,603.64,48.6,1
270.9,1,1,0.250,601.39,46.3,1
270.9,2,2,0.250,603.33,48.3,1
270.9,0,3,0.250,601.38,47.2,1
270.9,1,4,0.250,602.32,47.1,1
270.9,2,5,0.250,601.93,49.1,1
271.0,0,0,0.250,603.64,48.6,1
271.0,1,1,0.250,601.39,46.3,1
271.0,2,2,0.250,603.33,48.3,1
271.0,0,3,0.250,601.38,47.2,1
271.0,1,4,0.250,602.32,47.1,1
271.0,2,5,0.250,601.93,49.1,1
271.1,0,0,0.250,603.64,48.6,1
271.1,1,1,0.250,601.39,46.3,1
271.1,2,2,0.250,603.33,48.3,1
271.1,0,3,0.250,601.38,47.2,1
271.1,1,4,0.250,602.32,47.1,1
